Year,State,District,ST Name,Religion,Persons,Male,Female,Persons (Rural),Male (Rural),Female (Rural),Persons (Urban),Male (Urban),Female (Urban)
2011,WEST BENGAL,Kolkata,Gorait,All religions,9,3,6,0,0,0,9,3,6
2011,WEST BENGAL,Kolkata,Gorait,Hindu,9,3,6,0,0,0,9,3,6
2011,WEST BENGAL,Kolkata,Hajang,All religions,33,26,7,0,0,0,33,26,7
2011,WEST BENGAL,Kolkata,Hajang,Hindu,33,26,7,0,0,0,33,26,7
2011,WEST BENGAL,Kolkata,Ho,All religions,68,39,29,0,0,0,68,39,29
2011,WEST BENGAL,Kolkata,Ho,Hindu,62,35,27,0,0,0,62,35,27
2011,WEST BENGAL,Kolkata,Ho,Muslim,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Kolkata,Ho,Christian,5,3,2,0,0,0,5,3,2
2011,WEST BENGAL,Kolkata,Karmali,All religions,29,17,12,0,0,0,29,17,12
2011,WEST BENGAL,Kolkata,Karmali,Hindu,29,17,12,0,0,0,29,17,12
2011,WEST BENGAL,Kolkata,Kharwar,All religions,267,144,123,0,0,0,267,144,123
2011,WEST BENGAL,Kolkata,Kharwar,Hindu,266,144,122,0,0,0,266,144,122
2011,WEST BENGAL,Kolkata,Kharwar,Christian,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Kolkata,Khond,All religions,10,8,2,0,0,0,10,8,2
2011,WEST BENGAL,Kolkata,Khond,Hindu,7,6,1,0,0,0,7,6,1
2011,WEST BENGAL,Kolkata,Khond,Muslim,3,2,1,0,0,0,3,2,1
2011,WEST BENGAL,Kolkata,Kisan,All religions,146,86,60,0,0,0,146,86,60
2011,WEST BENGAL,Kolkata,Kisan,Hindu,139,85,54,0,0,0,139,85,54
2011,WEST BENGAL,Kolkata,Kisan,Christian,7,1,6,0,0,0,7,1,6
2011,WEST BENGAL,Kolkata,Kora,All religions,125,70,55,0,0,0,125,70,55
2011,WEST BENGAL,Kolkata,Kora,Hindu,124,69,55,0,0,0,124,69,55
2011,WEST BENGAL,Kolkata,Kora,Religion not stated,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Kolkata,Korwa,All religions,12,6,6,0,0,0,12,6,6
2011,WEST BENGAL,Kolkata,Korwa,Hindu,12,6,6,0,0,0,12,6,6
2011,WEST BENGAL,Kolkata,Lepcha,All religions,53,20,33,0,0,0,53,20,33
2011,WEST BENGAL,Kolkata,Lepcha,Hindu,13,5,8,0,0,0,13,5,8
2011,WEST BENGAL,Kolkata,Lepcha,Christian,26,11,15,0,0,0,26,11,15
2011,WEST BENGAL,Kolkata,Lepcha,Buddhist,14,4,10,0,0,0,14,4,10
2011,WEST BENGAL,Kolkata,"Lodha,  Kheria,  Kharia",All religions,82,49,33,0,0,0,82,49,33
2011,WEST BENGAL,Kolkata,"Lodha,  Kheria,  Kharia",Hindu,68,43,25,0,0,0,68,43,25
2011,WEST BENGAL,Kolkata,"Lodha,  Kheria,  Kharia",Muslim,5,2,3,0,0,0,5,2,3
2011,WEST BENGAL,Kolkata,"Lodha,  Kheria,  Kharia",Christian,9,4,5,0,0,0,9,4,5
2011,WEST BENGAL,Kolkata,"Lohara,  Lohra",All religions,55,29,26,0,0,0,55,29,26
2011,WEST BENGAL,Kolkata,"Lohara,  Lohra",Hindu,52,28,24,0,0,0,52,28,24
2011,WEST BENGAL,Kolkata,"Lohara,  Lohra",Muslim,3,1,2,0,0,0,3,1,2
2011,WEST BENGAL,Kolkata,Magh,All religions,557,275,282,0,0,0,557,275,282
2011,WEST BENGAL,Kolkata,Magh,Hindu,159,79,80,0,0,0,159,79,80
2011,WEST BENGAL,Kolkata,Magh,Muslim,4,2,2,0,0,0,4,2,2
2011,WEST BENGAL,Kolkata,Magh,Buddhist,392,192,200,0,0,0,392,192,200
2011,WEST BENGAL,Kolkata,Magh,Jain,2,2,0,0,0,0,2,2,0
2011,WEST BENGAL,Kolkata,Mahali,All religions,198,111,87,0,0,0,198,111,87
2011,WEST BENGAL,Kolkata,Mahali,Hindu,190,106,84,0,0,0,190,106,84
2011,WEST BENGAL,Kolkata,Mahali,Muslim,7,5,2,0,0,0,7,5,2
2011,WEST BENGAL,Kolkata,Mahali,Sikh,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Kolkata,Mahli,All religions,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Kolkata,Mahli,Hindu,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Kolkata,Mal Pahariya,All religions,8,4,4,0,0,0,8,4,4
2011,WEST BENGAL,Kolkata,Mal Pahariya,Hindu,3,1,2,0,0,0,3,1,2
2011,WEST BENGAL,Kolkata,Mal Pahariya,Christian,4,2,2,0,0,0,4,2,2
2011,WEST BENGAL,Kolkata,Mal Pahariya,Buddhist,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Kolkata,Mech,All religions,64,33,31,0,0,0,64,33,31
2011,WEST BENGAL,Kolkata,Mech,Hindu,60,31,29,0,0,0,60,31,29
2011,WEST BENGAL,Kolkata,Mech,Christian,3,2,1,0,0,0,3,2,1
2011,WEST BENGAL,Kolkata,Mech,Buddhist,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Kolkata,Mru,All religions,6,3,3,0,0,0,6,3,3
2011,WEST BENGAL,Kolkata,Mru,Hindu,6,3,3,0,0,0,6,3,3
2011,WEST BENGAL,Kolkata,Munda,All religions,"1,136",561,575,0,0,0,"1,136",561,575
2011,WEST BENGAL,Kolkata,Munda,Hindu,966,475,491,0,0,0,966,475,491
2011,WEST BENGAL,Kolkata,Munda,Muslim,10,7,3,0,0,0,10,7,3
2011,WEST BENGAL,Kolkata,Munda,Christian,144,70,74,0,0,0,144,70,74
2011,WEST BENGAL,Kolkata,Munda,Sikh,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Kolkata,Munda,Buddhist,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Kolkata,Munda,Religion not stated,14,8,6,0,0,0,14,8,6
2011,WEST BENGAL,Kolkata,Nagesia,All religions,29,18,11,0,0,0,29,18,11
2011,WEST BENGAL,Kolkata,Nagesia,Hindu,28,17,11,0,0,0,28,17,11
2011,WEST BENGAL,Kolkata,Nagesia,Other religions and persuasions,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Kolkata,Oraon,All religions,"1,001",500,501,0,0,0,"1,001",500,501
2011,WEST BENGAL,Kolkata,Oraon,Hindu,676,328,348,0,0,0,676,328,348
2011,WEST BENGAL,Kolkata,Oraon,Muslim,4,3,1,0,0,0,4,3,1
2011,WEST BENGAL,Kolkata,Oraon,Christian,307,161,146,0,0,0,307,161,146
2011,WEST BENGAL,Kolkata,Oraon,Other religions and persuasions,5,2,3,0,0,0,5,2,3
2011,WEST BENGAL,Kolkata,Oraon,Religion not stated,9,6,3,0,0,0,9,6,3
2011,WEST BENGAL,Kolkata,Rabha,All religions,27,16,11,0,0,0,27,16,11
2011,WEST BENGAL,Kolkata,Rabha,Hindu,27,16,11,0,0,0,27,16,11
2011,WEST BENGAL,Kolkata,Santal,All religions,"1,674",883,791,0,0,0,"1,674",883,791
2011,WEST BENGAL,Kolkata,Santal,Hindu,"1,465",787,678,0,0,0,"1,465",787,678
2011,WEST BENGAL,Kolkata,Santal,Muslim,7,4,3,0,0,0,7,4,3
2011,WEST BENGAL,Kolkata,Santal,Christian,123,50,73,0,0,0,123,50,73
2011,WEST BENGAL,Kolkata,Santal,Sikh,3,1,2,0,0,0,3,1,2
2011,WEST BENGAL,Kolkata,Santal,Buddhist,4,1,3,0,0,0,4,1,3
2011,WEST BENGAL,Kolkata,Santal,Other religions and persuasions,54,26,28,0,0,0,54,26,28
2011,WEST BENGAL,Kolkata,Santal,Religion not stated,18,14,4,0,0,0,18,14,4
2011,WEST BENGAL,Kolkata,Sauria Paharia,All religions,12,6,6,0,0,0,12,6,6
2011,WEST BENGAL,Kolkata,Sauria Paharia,Hindu,12,6,6,0,0,0,12,6,6
2011,WEST BENGAL,Kolkata,Savar,All religions,55,29,26,0,0,0,55,29,26
2011,WEST BENGAL,Kolkata,Savar,Hindu,55,29,26,0,0,0,55,29,26
2011,WEST BENGAL,Kolkata,Limbu (Subba),All religions,33,18,15,0,0,0,33,18,15
2011,WEST BENGAL,Kolkata,Limbu (Subba),Hindu,21,12,9,0,0,0,21,12,9
2011,WEST BENGAL,Kolkata,Limbu (Subba),Christian,4,2,2,0,0,0,4,2,2
2011,WEST BENGAL,Kolkata,Limbu (Subba),Buddhist,8,4,4,0,0,0,8,4,4
2011,WEST BENGAL,Kolkata,Tamang,All religions,164,97,67,0,0,0,164,97,67
2011,WEST BENGAL,Kolkata,Tamang,Hindu,133,76,57,0,0,0,133,76,57
2011,WEST BENGAL,Kolkata,Tamang,Muslim,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Kolkata,Tamang,Christian,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Kolkata,Tamang,Buddhist,23,13,10,0,0,0,23,13,10
2011,WEST BENGAL,Kolkata,Tamang,Religion not stated,6,6,0,0,0,0,6,6,0
2011,WEST BENGAL,Kolkata,Generic Tribes etc.,All religions,"3,248","1,789","1,459",0,0,0,"3,248","1,789","1,459"
2011,WEST BENGAL,Kolkata,Generic Tribes etc.,Hindu,"2,865","1,589","1,276",0,0,0,"2,865","1,589","1,276"
2011,WEST BENGAL,Kolkata,Generic Tribes etc.,Muslim,179,96,83,0,0,0,179,96,83
2011,WEST BENGAL,Kolkata,Generic Tribes etc.,Christian,79,38,41,0,0,0,79,38,41
2011,WEST BENGAL,Kolkata,Generic Tribes etc.,Sikh,21,12,9,0,0,0,21,12,9
2011,WEST BENGAL,Kolkata,Generic Tribes etc.,Buddhist,59,27,32,0,0,0,59,27,32
2011,WEST BENGAL,Kolkata,Generic Tribes etc.,Jain,5,3,2,0,0,0,5,3,2
2011,WEST BENGAL,Kolkata,Generic Tribes etc.,Other religions and persuasions,6,4,2,0,0,0,6,4,2
2011,WEST BENGAL,Kolkata,Generic Tribes etc.,Religion not stated,34,20,14,0,0,0,34,20,14
2011,WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,All religions,"96,976","49,195","47,781","89,889","45,554","44,335","7,087","3,641","3,446"
2011,WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Hindu,"86,886","44,075","42,811","80,921","40,984","39,937","5,965","3,091","2,874"
2011,WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Muslim,"2,621","1,402","1,219","2,564","1,373","1,191",57,29,28
2011,WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Christian,565,278,287,356,172,184,209,106,103
2011,WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Sikh,20,8,12,11,4,7,9,4,5
2011,WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Buddhist,796,388,408,50,29,21,746,359,387
2011,WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Jain,21,15,6,14,11,3,7,4,3
2011,WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Other religions and persuasions,"5,400","2,672","2,728","5,345","2,644","2,701",55,28,27
2011,WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Religion not stated,667,357,310,628,337,291,39,20,19
2011,WEST BENGAL,South Twenty Four Parganas,Asur,All religions,12,4,8,5,2,3,7,2,5
2011,WEST BENGAL,South Twenty Four Parganas,Asur,Hindu,12,4,8,5,2,3,7,2,5
2011,WEST BENGAL,South Twenty Four Parganas,Baiga,All religions,37,17,20,34,16,18,3,1,2
2011,WEST BENGAL,South Twenty Four Parganas,Baiga,Hindu,37,17,20,34,16,18,3,1,2
2011,WEST BENGAL,South Twenty Four Parganas,"Bedia,  Bediya",All religions,"8,519","4,250","4,269","8,358","4,169","4,189",161,81,80
2011,WEST BENGAL,South Twenty Four Parganas,"Bedia,  Bediya",Hindu,"6,952","3,486","3,466","6,798","3,408","3,390",154,78,76
2011,WEST BENGAL,South Twenty Four Parganas,"Bedia,  Bediya",Muslim,39,18,21,32,15,17,7,3,4
2011,WEST BENGAL,South Twenty Four Parganas,"Bedia,  Bediya",Christian,9,5,4,9,5,4,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,"Bedia,  Bediya",Sikh,2,0,2,2,0,2,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,"Bedia,  Bediya",Jain,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,"Bedia,  Bediya",Other religions and persuasions,"1,485",725,760,"1,485",725,760,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,"Bedia,  Bediya",Religion not stated,31,15,16,31,15,16,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Bhumij,All religions,"22,178","11,248","10,930","21,869","11,084","10,785",309,164,145
2011,WEST BENGAL,South Twenty Four Parganas,Bhumij,Hindu,"20,427","10,387","10,040","20,133","10,228","9,905",294,159,135
2011,WEST BENGAL,South Twenty Four Parganas,Bhumij,Muslim,212,96,116,210,96,114,2,0,2
2011,WEST BENGAL,South Twenty Four Parganas,Bhumij,Christian,4,3,1,4,3,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Bhumij,Sikh,7,3,4,1,0,1,6,3,3
2011,WEST BENGAL,South Twenty Four Parganas,Bhumij,Buddhist,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Bhumij,Jain,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Bhumij,Other religions and persuasions,"1,386",684,702,"1,379",682,697,7,2,5
2011,WEST BENGAL,South Twenty Four Parganas,Bhumij,Religion not stated,139,74,65,139,74,65,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",All religions,79,42,37,50,27,23,29,15,14
2011,WEST BENGAL,South Twenty Four Parganas,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Hindu,67,34,33,40,21,19,27,13,14
2011,WEST BENGAL,South Twenty Four Parganas,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Buddhist,12,8,4,10,6,4,2,2,0
2011,WEST BENGAL,South Twenty Four Parganas,Birhor,All religions,14,6,8,3,1,2,11,5,6
2011,WEST BENGAL,South Twenty Four Parganas,Birhor,Hindu,12,5,7,1,0,1,11,5,6
2011,WEST BENGAL,South Twenty Four Parganas,Birhor,Muslim,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Birjia,All religions,4,1,3,4,1,3,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Birjia,Hindu,4,1,3,4,1,3,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Chakma,All religions,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,South Twenty Four Parganas,Chakma,Hindu,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,South Twenty Four Parganas,Chero,All religions,46,22,24,40,20,20,6,2,4
2011,WEST BENGAL,South Twenty Four Parganas,Chero,Hindu,46,22,24,40,20,20,6,2,4
2011,WEST BENGAL,South Twenty Four Parganas,Chik Baraik,All religions,98,51,47,98,51,47,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Chik Baraik,Other religions and persuasions,98,51,47,98,51,47,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Garo,All religions,42,19,23,3,1,2,39,18,21
2011,WEST BENGAL,South Twenty Four Parganas,Garo,Hindu,40,18,22,1,0,1,39,18,21
2011,WEST BENGAL,South Twenty Four Parganas,Garo,Christian,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Gond,All religions,355,191,164,229,121,108,126,70,56
2011,WEST BENGAL,South Twenty Four Parganas,Gond,Hindu,234,129,105,108,59,49,126,70,56
2011,WEST BENGAL,South Twenty Four Parganas,Gond,Other religions and persuasions,121,62,59,121,62,59,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Gorait,All religions,14,12,2,3,2,1,11,10,1
2011,WEST BENGAL,South Twenty Four Parganas,Gorait,Hindu,14,12,2,3,2,1,11,10,1
2011,WEST BENGAL,South Twenty Four Parganas,Hajang,All religions,5,4,1,0,0,0,5,4,1
2011,WEST BENGAL,South Twenty Four Parganas,Hajang,Hindu,5,4,1,0,0,0,5,4,1
2011,WEST BENGAL,South Twenty Four Parganas,Ho,All religions,34,19,15,18,13,5,16,6,10
2011,WEST BENGAL,South Twenty Four Parganas,Ho,Hindu,34,19,15,18,13,5,16,6,10
2011,WEST BENGAL,South Twenty Four Parganas,Karmali,All religions,33,18,15,19,11,8,14,7,7
2011,WEST BENGAL,South Twenty Four Parganas,Karmali,Hindu,33,18,15,19,11,8,14,7,7
2011,WEST BENGAL,South Twenty Four Parganas,Kharwar,All religions,65,33,32,3,2,1,62,31,31
2011,WEST BENGAL,South Twenty Four Parganas,Kharwar,Hindu,61,30,31,3,2,1,58,28,30
2011,WEST BENGAL,South Twenty Four Parganas,Kharwar,Jain,4,3,1,0,0,0,4,3,1
2011,WEST BENGAL,South Twenty Four Parganas,Khond,All religions,54,26,28,41,18,23,13,8,5
2011,WEST BENGAL,South Twenty Four Parganas,Khond,Hindu,54,26,28,41,18,23,13,8,5
2011,WEST BENGAL,South Twenty Four Parganas,Kisan,All religions,372,196,176,326,171,155,46,25,21
2011,WEST BENGAL,South Twenty Four Parganas,Kisan,Hindu,368,195,173,326,171,155,42,24,18
2011,WEST BENGAL,South Twenty Four Parganas,Kisan,Muslim,4,1,3,0,0,0,4,1,3
2011,WEST BENGAL,South Twenty Four Parganas,Kora,All religions,"1,701",890,811,"1,572",825,747,129,65,64
2011,WEST BENGAL,South Twenty Four Parganas,Kora,Hindu,"1,691",886,805,"1,565",823,742,126,63,63
2011,WEST BENGAL,South Twenty Four Parganas,Kora,Muslim,10,4,6,7,2,5,3,2,1
2011,WEST BENGAL,South Twenty Four Parganas,Korwa,All religions,28,19,9,28,19,9,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Korwa,Hindu,28,19,9,28,19,9,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Lepcha,All religions,19,9,10,5,2,3,14,7,7
2011,WEST BENGAL,South Twenty Four Parganas,Lepcha,Hindu,18,9,9,4,2,2,14,7,7
2011,WEST BENGAL,South Twenty Four Parganas,Lepcha,Christian,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,"Lodha,  Kheria,  Kharia",All religions,211,116,95,174,95,79,37,21,16
2011,WEST BENGAL,South Twenty Four Parganas,"Lodha,  Kheria,  Kharia",Hindu,195,108,87,162,89,73,33,19,14
2011,WEST BENGAL,South Twenty Four Parganas,"Lodha,  Kheria,  Kharia",Muslim,4,2,2,4,2,2,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,"Lodha,  Kheria,  Kharia",Christian,12,6,6,8,4,4,4,2,2
2011,WEST BENGAL,South Twenty Four Parganas,"Lohara,  Lohra",All religions,"1,211",628,583,"1,196",621,575,15,7,8
2011,WEST BENGAL,South Twenty Four Parganas,"Lohara,  Lohra",Hindu,"1,103",575,528,"1,088",568,520,15,7,8
2011,WEST BENGAL,South Twenty Four Parganas,"Lohara,  Lohra",Muslim,16,6,10,16,6,10,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,"Lohara,  Lohra",Other religions and persuasions,90,46,44,90,46,44,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,"Lohara,  Lohra",Religion not stated,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Magh,All religions,897,436,461,51,28,23,846,408,438
2011,WEST BENGAL,South Twenty Four Parganas,Magh,Hindu,133,67,66,31,16,15,102,51,51
2011,WEST BENGAL,South Twenty Four Parganas,Magh,Muslim,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,South Twenty Four Parganas,Magh,Christian,6,3,3,0,0,0,6,3,3
2011,WEST BENGAL,South Twenty Four Parganas,Magh,Buddhist,754,366,388,20,12,8,734,354,380
2011,WEST BENGAL,South Twenty Four Parganas,Magh,Jain,2,0,2,0,0,0,2,0,2
2011,WEST BENGAL,South Twenty Four Parganas,Magh,Other religions and persuasions,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,South Twenty Four Parganas,Mahali,All religions,940,486,454,842,433,409,98,53,45
2011,WEST BENGAL,South Twenty Four Parganas,Mahali,Hindu,822,424,398,728,374,354,94,50,44
2011,WEST BENGAL,South Twenty Four Parganas,Mahali,Muslim,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Mahali,Christian,4,3,1,0,0,0,4,3,1
2011,WEST BENGAL,South Twenty Four Parganas,Mahali,Sikh,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Mahali,Other religions and persuasions,110,58,52,110,58,52,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Mahali,Religion not stated,2,0,2,2,0,2,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Mahli,All religions,7,4,3,7,4,3,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Mahli,Hindu,6,4,2,6,4,2,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Mahli,Other religions and persuasions,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Mal Pahariya,All religions,103,51,52,69,33,36,34,18,16
2011,WEST BENGAL,South Twenty Four Parganas,Mal Pahariya,Hindu,99,50,49,65,32,33,34,18,16
2011,WEST BENGAL,South Twenty Four Parganas,Mal Pahariya,Muslim,4,1,3,4,1,3,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Mech,All religions,67,39,28,32,19,13,35,20,15
2011,WEST BENGAL,South Twenty Four Parganas,Mech,Hindu,63,37,26,28,17,11,35,20,15
2011,WEST BENGAL,South Twenty Four Parganas,Mech,Muslim,4,2,2,4,2,2,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Mru,All religions,16,7,9,13,6,7,3,1,2
2011,WEST BENGAL,South Twenty Four Parganas,Mru,Hindu,16,7,9,13,6,7,3,1,2
2011,WEST BENGAL,South Twenty Four Parganas,Munda,All religions,"36,419","18,350","18,069","34,925","17,591","17,334","1,494",759,735
2011,WEST BENGAL,South Twenty Four Parganas,Munda,Hindu,"34,829","17,545","17,284","33,379","16,807","16,572","1,450",738,712
2011,WEST BENGAL,South Twenty Four Parganas,Munda,Muslim,216,104,112,212,103,109,4,1,3
2011,WEST BENGAL,South Twenty Four Parganas,Munda,Christian,62,34,28,45,25,20,17,9,8
2011,WEST BENGAL,South Twenty Four Parganas,Munda,Sikh,3,1,2,3,1,2,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Munda,Buddhist,17,7,10,14,7,7,3,0,3
2011,WEST BENGAL,South Twenty Four Parganas,Munda,Jain,8,6,2,8,6,2,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Munda,Other religions and persuasions,"1,075",545,530,"1,070",543,527,5,2,3
2011,WEST BENGAL,South Twenty Four Parganas,Munda,Religion not stated,209,108,101,194,99,95,15,9,6
2011,WEST BENGAL,South Twenty Four Parganas,Nagesia,All religions,388,207,181,360,192,168,28,15,13
2011,WEST BENGAL,South Twenty Four Parganas,Nagesia,Hindu,347,190,157,319,175,144,28,15,13
2011,WEST BENGAL,South Twenty Four Parganas,Nagesia,Muslim,16,7,9,16,7,9,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Nagesia,Other religions and persuasions,25,10,15,25,10,15,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Oraon,All religions,"9,130","4,606","4,524","7,877","3,975","3,902","1,253",631,622
2011,WEST BENGAL,South Twenty Four Parganas,Oraon,Hindu,"7,742","3,932","3,810","6,608","3,358","3,250","1,134",574,560
2011,WEST BENGAL,South Twenty Four Parganas,Oraon,Muslim,15,10,5,14,10,4,1,0,1
2011,WEST BENGAL,South Twenty Four Parganas,Oraon,Christian,350,169,181,243,117,126,107,52,55
2011,WEST BENGAL,South Twenty Four Parganas,Oraon,Sikh,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Oraon,Buddhist,2,1,1,1,0,1,1,1,0
2011,WEST BENGAL,South Twenty Four Parganas,Oraon,Jain,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Oraon,Other religions and persuasions,948,460,488,948,460,488,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Oraon,Religion not stated,71,33,38,61,29,32,10,4,6
2011,WEST BENGAL,South Twenty Four Parganas,Parhaiya,All religions,17,8,9,5,2,3,12,6,6
2011,WEST BENGAL,South Twenty Four Parganas,Parhaiya,Hindu,17,8,9,5,2,3,12,6,6
2011,WEST BENGAL,South Twenty Four Parganas,Rabha,All religions,27,14,13,15,8,7,12,6,6
2011,WEST BENGAL,South Twenty Four Parganas,Rabha,Hindu,27,14,13,15,8,7,12,6,6
2011,WEST BENGAL,South Twenty Four Parganas,Santal,All religions,"4,376","2,205","2,171","2,974","1,466","1,508","1,402",739,663
2011,WEST BENGAL,South Twenty Four Parganas,Santal,Hindu,"4,192","2,109","2,083","2,920","1,444","1,476","1,272",665,607
2011,WEST BENGAL,South Twenty Four Parganas,Santal,Muslim,30,18,12,14,8,6,16,10,6
2011,WEST BENGAL,South Twenty Four Parganas,Santal,Christian,83,40,43,20,5,15,63,35,28
2011,WEST BENGAL,South Twenty Four Parganas,Santal,Sikh,4,2,2,1,1,0,3,1,2
2011,WEST BENGAL,South Twenty Four Parganas,Santal,Buddhist,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Santal,Jain,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,South Twenty Four Parganas,Santal,Other religions and persuasions,54,27,27,14,4,10,40,23,17
2011,WEST BENGAL,South Twenty Four Parganas,Santal,Religion not stated,11,7,4,4,3,1,7,4,3
2011,WEST BENGAL,South Twenty Four Parganas,Sauria Paharia,All religions,12,7,5,0,0,0,12,7,5
2011,WEST BENGAL,South Twenty Four Parganas,Sauria Paharia,Hindu,12,7,5,0,0,0,12,7,5
2011,WEST BENGAL,South Twenty Four Parganas,Savar,All religions,"1,156",574,582,"1,085",537,548,71,37,34
2011,WEST BENGAL,South Twenty Four Parganas,Savar,Hindu,"1,155",574,581,"1,084",537,547,71,37,34
2011,WEST BENGAL,South Twenty Four Parganas,Savar,Muslim,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Limbu (Subba),All religions,350,196,154,4,1,3,346,195,151
2011,WEST BENGAL,South Twenty Four Parganas,Limbu (Subba),Hindu,348,195,153,4,1,3,344,194,150
2011,WEST BENGAL,South Twenty Four Parganas,Limbu (Subba),Other religions and persuasions,2,1,1,0,0,0,2,1,1
2011,WEST BENGAL,South Twenty Four Parganas,Tamang,All religions,102,46,56,44,17,27,58,29,29
2011,WEST BENGAL,South Twenty Four Parganas,Tamang,Hindu,78,36,42,30,13,17,48,23,25
2011,WEST BENGAL,South Twenty Four Parganas,Tamang,Muslim,12,5,7,7,1,6,5,4,1
2011,WEST BENGAL,South Twenty Four Parganas,Tamang,Christian,3,1,2,3,1,2,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Tamang,Buddhist,5,2,3,0,0,0,5,2,3
2011,WEST BENGAL,South Twenty Four Parganas,Tamang,Religion not stated,4,2,2,4,2,2,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Generic Tribes etc.,All religions,"7,837","4,137","3,700","7,508","3,970","3,538",329,167,162
